Breite(x): 128 Höhe(y):054;128;54;
001,045,000,000,000,
001,046,004,027,054,
001,047,005,031,062,
001,048,003,000,000,
001,049,000,025,043,
001,050,073,073,188,
001,051,121,015,124,
001,052,071,006,075,
001,053,080,008,087,
002,000,021,010,042,
002,001,021,010,042,
002,002,021,010,041,
002,003,021,010,039,
002,004,021,010,042,
002,005,022,010,044,
002,006,022,011,044,
002,007,022,011,044,
002,008,022,011,045,
002,009,022,011,045,
002,010,022,011,045,
002,011,021,011,043,
002,012,021,011,044,
002,013,022,010,043,
002,014,022,011,044,
002,015,023,011,047,
002,016,022,010,045,
002,017,022,012,045,
002,018,022,011,046,
002,019,022,011,046,
002,020,022,011,044,
002,021,022,011,045,
002,022,022,011,045,
002,023,022,011,043,
002,024,021,010,041,
002,025,021,010,042,
002,026,021,010,042,
002,027,022,011,043,
002,028,021,010,042,
002,029,021,010,041,
002,030,021,010,042,
002,031,022,011,044,
002,032,021,010,042,
002,033,021,010,041,
002,034,021,010,040,
002,035,021,010,043,
002,036,021,010,043,
002,037,021,008,040,
002,038,021,045,106,
002,039,006,038,076,
002,040,003,005,010,
002,041,008,036,073,
002,042,002,010,018,
002,043,002,008,014,
002,044,006,033,067,
002,045,002,011,021,
002,046,003,018,037,
002,047,007,041,082,
002,048,005,009,019,
002,049,000,033,061,
002,050,068,070,179,
002,051,103,015,111,
002,052,074,007,079,
002,053,105,008,109,
003,000,021,009,039,
003,001,021,010,041,
003,002,021,010,043,
003,003,021,011,042,
003,004,021,010,042,
003,005,022,011,045,
003,006,022,011,045,
003,007,022,011,045,
003,008,023,011,045,
003,009,022,011,045,
003,010,024,011,047,
003,011,025,012,046,
003,012,022,010,044,
003,013,025,013,050,
003,014,024,012,052,
003,015,024,011,046,
003,016,024,010,045,
003,017,023,011,046,
003,018,023,010,045,
003,019,022,011,045,
003,020,022,011,045,
003,021,023,011,045,
003,022,022,010,045,
003,023,022,011,045,
003,024,023,010,045,
003,025,023,010,044,
003,026,023,011,045,
003,027,023,010,044,
003,028,022,011,043,
003,029,022,010,042,
003,030,021,010,042,
003,031,021,010,042,
003,032,021,010,041,
003,033,021,010,042,
003,034,021,010,041,
003,035,021,011,041,
003,036,021,010,042,
003,037,022,011,042,
003,038,021,036,088,
003,039,006,029,059,
003,040,002,013,026,
003,041,005,026,051,
003,042,007,028,055,
003,043,003,016,031,
003,044,004,019,038,
003,045,004,018,036,
003,046,005,030,059,
003,047,007,052,104,
003,048,005,007,015,
003,049,000,020,036,
003,050,063,072,178,
003,051,093,017,104,
003,052,095,006,098,
003,053,130,006,130,
004,000,023,009,042,
004,001,023,010,043,
004,002,022,010,043,
004,003,023,010,043,
004,004,022,011,044,
004,005,023,011,045,
004,006,023,010,043,
004,007,024,012,046,
004,008,023,010,044,
004,009,023,010,044,
004,010,023,011,045,
004,011,025,011,046,
004,012,024,010,045,
004,013,025,012,048,
004,014,028,015,058,
004,015,027,014,050,
004,016,025,011,047,
004,017,024,011,046,
004,018,024,010,045,
004,019,024,011,046,
004,020,024,010,045,
004,021,024,011,045,
004,022,025,010,044,
004,023,024,010,044,
004,024,024,010,044,
004,025,024,010,043,
004,026,024,011,045,
004,027,024,010,046,
004,028,024,010,045,
004,029,023,010,042,
004,030,023,010,044,
004,031,023,011,045,
004,032,021,010,042,
004,033,022,011,044,
004,034,021,010,041,
004,035,021,010,040,
004,036,021,010,043,
004,037,022,010,041,
004,038,020,041,096,
004,039,004,014,029,
004,040,004,022,044,
004,041,003,023,044,
004,042,003,014,024,
004,043,005,021,042,
004,044,006,028,057,
004,045,005,019,039,
004,046,007,041,083,
004,047,006,042,082,
004,048,004,008,015,
004,049,000,017,031,
004,050,058,073,178,
004,051,120,017,127,
004,052,113,007,113,
004,053,082,008,087,
005,000,023,009,043,
005,001,023,009,042,
005,002,023,009,041,
005,003,024,010,044,
005,004,024,011,045,
005,005,024,011,045,
005,006,024,011,045,
005,007,024,011,046,
005,008,025,012,046,
005,009,026,012,046,
005,010,024,010,046,
005,011,024,011,045,
005,012,025,011,046,
005,013,025,011,046,
005,014,028,014,053,
005,015,025,011,048,
005,016,025,011,048,
005,017,025,011,048,
005,018,025,011,046,
005,019,025,010,045,
005,020,026,012,047,
005,021,024,010,045,
005,022,024,010,044,
005,023,024,010,044,
005,024,024,010,045,
005,025,024,010,044,
005,026,024,010,044,
005,027,024,010,044,
005,028,024,010,043,
005,029,024,010,043,
005,030,025,011,045,
005,031,024,010,043,
005,032,024,010,044,
005,033,024,010,044,
005,034,023,010,043,
005,035,022,011,042,
005,036,022,010,043,
005,037,022,009,039,
005,038,021,041,098,
005,039,004,015,030,
005,040,004,022,044,
005,041,007,052,103,
005,042,003,021,038,
005,043,005,029,054,
005,044,003,010,019,
005,045,006,040,080,
005,046,007,040,082,
005,047,002,011,019,
005,048,006,017,033,
005,049,000,027,051,
005,050,066,072,181,
005,051,138,016,143,
005,052,092,008,093,
005,053,083,008,089,
006,000,024,010,044,
006,001,024,010,042,
006,002,024,010,043,
006,003,024,011,044,
006,004,024,010,044,
006,005,024,010,045,
006,006,025,011,046,
006,007,024,010,045,
006,008,028,013,048,
006,009,028,014,049,
006,010,024,011,045,
006,011,025,010,045,
006,012,025,010,045,
006,013,026,011,047,
006,014,025,011,047,
006,015,025,011,048,
006,016,026,011,046,
006,017,026,012,049,
006,018,027,012,049,
006,019,025,011,046,
006,020,025,011,046,
006,021,025,011,045,
006,022,025,011,045,
006,023,024,010,045,
006,024,025,011,046,
006,025,025,011,044,
006,026,024,011,043,
006,027,024,010,044,
006,028,024,010,044,
006,029,024,010,043,
006,030,025,011,044,
006,031,024,010,044,
006,032,024,010,044,
006,033,024,010,043,
006,034,023,010,044,
006,035,023,011,045,
006,036,022,008,039,
006,037,024,019,059,
006,038,021,059,132,
006,039,006,030,060,
006,040,005,030,060,
006,041,005,029,057,
006,042,002,014,023,
006,043,000,005,004,
006,044,007,041,082,
006,045,005,024,049,
006,046,005,031,062,
006,047,001,006,008,
006,048,003,001,001,
006,049,000,039,073,
006,050,080,074,196,
006,051,121,017,127,
006,052,072,007,080,
006,053,088,009,092,
007,000,025,011,045,
007,001,025,011,044,
007,002,024,010,043,
007,003,025,011,044,
007,004,025,011,044,
007,005,025,010,045,
007,006,025,011,046,
007,007,026,012,047,
007,008,025,011,046,
007,009,025,010,044,
007,010,025,011,045,
007,011,024,010,046,
007,012,026,012,047,
007,013,025,011,046,
007,014,025,011,047,
007,015,026,011,046,
007,016,025,011,047,
007,017,025,011,047,
007,018,026,011,049,
007,019,025,011,046,
007,020,025,011,047,
007,021,025,011,046,
007,022,025,011,046,
007,023,025,011,047,
007,024,025,011,046,
007,025,025,011,045,
007,026,025,011,046,
007,027,024,010,044,
007,028,025,011,044,
007,029,025,011,044,
007,030,025,011,045,
007,031,025,011,045,
007,032,025,011,045,
007,033,025,011,044,
007,034,024,011,044,
007,035,023,009,040,
007,036,024,026,071,
007,037,021,048,111,
007,038,008,034,069,
007,039,004,020,040,
007,040,003,013,026,
007,041,001,001,002,
007,042,005,028,055,
007,043,000,008,011,
007,044,006,039,077,
007,045,007,031,062,
007,046,004,021,039,
007,047,001,008,013,
007,048,004,008,017,
007,049,000,038,072,
007,050,066,079,196,
007,051,105,017,116,
007,052,086,007,089,
007,053,127,008,130,
008,000,027,010,046,
008,001,028,010,045,
008,002,029,010,045,
008,003,030,010,047,
008,004,028,010,046,
008,005,026,010,045,
008,006,026,011,046,
008,007,026,012,047,
008,008,027,012,047,
008,009,026,011,047,
008,010,027,012,047,
008,011,026,012,047,
008,012,027,011,047,
008,013,027,012,049,
008,014,027,011,048,
008,015,027,012,048,
008,016,028,012,050,
008,017,027,011,048,
008,018,026,011,048,
008,019,027,011,047,
008,020,027,012,048,
008,021,027,012,048,
008,022,028,012,049,
008,023,026,013,049,
008,024,026,011,047,
008,025,026,011,046,
008,026,026,012,047,
008,027,027,013,048,
008,028,025,011,045,
008,029,024,010,044,
008,030,025,011,046,
008,031,025,011,046,
008,032,025,012,045,
008,033,025,011,045,
008,034,024,010,041,
008,035,026,033,085,
008,036,018,049,109,
008,037,003,011,022,
008,038,005,027,053,
008,039,004,022,044,
008,040,000,000,000,
008,041,000,000,000,
008,042,002,009,018,
008,043,005,029,055,
008,044,006,026,051,
008,045,007,037,073,
008,046,006,041,081,
008,047,003,020,040,
008,048,006,018,036,
008,049,000,032,055,
008,050,067,077,192,
008,051,108,017,116,
008,052,111,006,112,
008,053,125,007,125,
009,000,032,010,049,
009,001,033,010,047,
009,002,033,010,049,
009,003,033,010,049,
009,004,033,011,049,
009,005,030,011,049,
009,006,028,011,048,
009,007,028,011,048,
009,008,029,013,049,
009,009,028,012,049,
009,010,028,012,048,
009,011,028,012,049,
009,012,027,011,048,
009,013,028,012,051,
009,014,029,012,050,
009,015,029,013,053,
009,016,028,012,048,
009,017,028,011,048,
009,018,028,012,048,
009,019,028,011,048,
009,020,028,012,048,
009,021,028,013,049,
009,022,028,012,049,
009,023,027,011,046,
009,024,027,011,047,
009,025,027,011,046,
009,026,027,011,046,
009,027,028,013,049,
009,028,027,012,047,
009,029,027,011,047,
009,030,025,011,046,
009,031,025,012,046,
009,032,025,010,044,
009,033,025,011,044,
009,034,026,036,091,
009,035,016,044,095,
009,036,001,003,005,
009,037,002,010,022,
009,038,007,045,091,
009,039,002,008,017,
009,040,002,015,031,
009,041,003,021,041,
009,042,003,025,044,
009,043,006,054,105,
009,044,008,039,079,
009,045,004,017,033,
009,046,006,035,070,
009,047,002,015,030,
009,048,001,000,000,
009,049,000,024,042,
